36,11,B
37,11,B
38,11,B
39,11,B
40,11,B
41,11,K
42,11,B
43,11,K
44,11,B
45,11,B
46,11,B
47,11,B
48,11,B
49,11,B
0,12,B
1,12,B
2,12,K
3,12,B
4,12,B
5,12,B
6,12,B
7,12,B
8,12,B
9,12,B
10,12,B
11,12,B
12,12,B
13,12,K
14,12,K
15,12,K
16,12,B
17,12,B
18,12,B
19,12,K
20,12,B
21,12,B
22,12,B
23,12,K
24,12,B
25,12,B
26,12,K
27,12,B
28,12,B
29,12,B
30,12,K
31,12,B
32,12,B
33,12,B
34,12,B
35,12,B
36,12,B
37,12,K
38,12,B
39,12,B
40,12,K
41,12,B
42,12,B
43,12,B
44,12,B
45,12,K
46,12,B
47,12,B
48,12,B
49,12,B
0,13,B
1,13,B
2,13,B
3,13,B
4,13,B
5,13,K
6,13,B
7,13,B
8,13,K
9,13,B
10,13,B
11,13,B
12,13,B
13,13,K
14,13,B
15,13,B
16,13,K
17,13,B
18,13,B
19,13,B
20,13,K
21,13,K
22,13,B
23,13,K
24,13,B
25,13,B
26,13,B
27,13,B
28,13,K
29,13,K
30,13,B
31,13,B
32,13,B
33,13,B
34,13,B
35,13,B
36,13,B
37,13,B
38,13,B
39,13,B
40,13,K
41,13,B
42,13,B
43,13,B
44,13,B
45,13,K
46,13,B
47,13,B
48,13,K
49,13,B
0,14,K
1,14,B
2,14,B
3,14,B
4,14,B
5,14,B
6,14,K
7,14,B
8,14,B
9,14,B
10,14,K
11,14,B
12,14,K
13,14,B
14,14,B
15,14,B
16,14,K
17,14,B
18,14,B
19,14,B
20,14,K
21,14,B
22,14,B
23,14,B
24,14,B
25,14,B
26,14,B
27,14,B
28,14,K
29,14,B
30,14,K
31,14,B
32,14,B
33,14,B
34,14,K
35,14,K
36,14,B
37,14,B
38,14,K
39,14,B
40,14,B
41,14,K
42,14,B
43,14,B
44,14,B
45,14,B
46,14,K
47,14,B
48,14,B
49,14,B
0,15,B
1,15,B
2,15,B
3,15,K
4,15,K
5,15,B
6,15,B
7,15,B
8,15,K
9,15,K
10,15,K
11,15,B
12,15,B
13,15,B
14,15,B
15,15,K
16,15,B
17,15,B
18,15,B
19,15,B
20,15,B
21,15,K
22,15,K
23,15,K
24,15,K
25,15,B
26,15,B
27,15,K
28,15,K
29,15,B
30,15,B
31,15,B
32,15,B
33,15,B
34,15,B
35,15,B
36,15,B
37,15,B
38,15,B
39,15,B
40,15,B
41,15,B
42,15,K
43,15,B
44,15,B
45,15,B
46,15,B
47,15,B
48,15,B
49,15,B
0,16,B
1,16,B
2,16,B
3,16,B
4,16,B
5,16,B
6,16,B
7,16,B
8,16,B
9,16,B
10,16,B
11,16,B
12,16,B
13,16,B
14,16,B
15,16,B
16,16,B
17,16,B
18,16,K
19,16,K
20,16,B
21,16,B
22,16,B
23,16,K
24,16,K
25,16,K
26,16,B
27,16,B
28,16,K
29,16,B
30,16,B
31,16,K
32,16,B
33,16,K
34,16,B
35,16,B
36,16,B
37,16,B
38,16,B
39,16,B
40,16,B
41,16,B
42,16,B
43,16,B
44,16,B
45,16,B
46,16,B
47,16,K
48,16,B
49,16,B
0,17,K
1,17,B
2,17,K
3,17,B
4,17,K
5,17,B
6,17,B
7,17,B
8,17,K
9,17,B
10,17,B
11,17,B
12,17,K
13,17,B
14,17,B
15,17,B
16,17,B
17,17,B
18,17,B
19,17,B
20,17,B
21,17,B
22,17,B
23,17,B
24,17,B
25,17,K
26,17,K
27,17,B
28,17,K
29,17,B
30,17,B
31,17,B
32,17,B
33,17,B
34,17,B
35,17,B
36,17,B
37,17,B
38,17,B
39,17,K
40,17,B
41,17,B
42,17,B
43,17,K
44,17,K
45,17,K
46,17,B
47,17,B
48,17,B
49,17,B
0,18,K
1,18,K
2,18,K
3,18,K
4,18,K
5,18,B
6,18,B
7,18,B
8,18,K
9,18,B
10,18,K
11,18,B
12,18,B
13,18,B
14,18,B
15,18,B
16,18,K
17,18,B
18,18,B
19,18,B
20,18,B
21,18,B
22,18,K
23,18,K
24,18,K
25,18,B
26,18,B
27,18,B
28,18,B
29,18,B
30,18,B
31,18,K
32,18,B
33,18,K
34,18,B
35,18,K
36,18,B
37,18,B
38,18,B
39,18,K
40,18,K
41,18,K
42,18,B
43,18,K
44,18,B
45,18,B
46,18,B
47,18,B
48,18,B
49,18,B
0,19,B
1,19,K
2,19,B
3,19,B
4,19,B
5,19,B
6,19,B
7,19,B
8,19,K
9,19,B
10,19,B
11,19,B
12,19,K
13,19,B
14,19,B
15,19,B
16,19,K
17,19,K
18,19,B
19,19,B
20,19,K
21,19,B
22,19,B
23,19,B
24,19,K
25,19,B
26,19,B
27,19,B
28,19,B
29,19,B
30,19,B
31,19,B
32,19,B
33,19,B
34,19,K
35,19,B
36,19,B
37,19,K
38,19,B
39,19,K
40,19,B
41,19,B
42,19,B
43,19,B
44,19,K
45,19,B
46,19,B
47,19,B
48,19,B
49,19,K
0,20,B
1,20,B
2,20,K
3,20,B
4,20,B
5,20,B
6,20,B
7,20,B
8,20,B
9,20,B
10,20,B
11,20,K
12,20,B
13,20,B
14,20,B
15,20,K
16,20,K
17,20,B
18,20,B
19,20,K
20,20,B
21,20,B
22,20,K
23,20,B
24,20,B
25,20,B
26,20,B
27,20,B
28,20,B
29,20,K
30,20,B
31,20,K
32,20,B
33,20,B
34,20,B
35,20,B
36,20,K
37,20,B
38,20,B
39,20,B
40,20,K
41,20,B
42,20,K
43,20,K
44,20,B
45,20,B
46,20,B
47,20,B
48,20,B
49,20,B
0,21,B
1,21,B
2,21,B
3,21,B
4,21,B
5,21,K
6,21,B
7,21,B
8,21,B
9,21,B
10,21,K
11,21,K
12,21,B
13,21,K
14,21,B
15,21,B
16,21,B
17,21,K
18,21,B
19,21,B
20,21,B
21,21,B
22,21,B
23,21,B
24,21,K
25,21,B
26,21,K
27,21,B
28,21,B
29,21,B
30,21,K
31,21,B
32,21,B
33,21,B
34,21,B
35,21,B
36,21,B
37,21,B
38,21,B
39,21,K
40,21,B
41,21,K
42,21,B
43,21,K
44,21,B
45,21,K
46,21,K
47,21,B
48,21,B
49,21,K
0,22,B
1,22,B
2,22,B
3,22,B
4,22,K
5,22,B
6,22,K
7,22,K
8,22,B
9,22,K
10,22,K
11,22,B
12,22,B
13,22,B
14,22,B
15,22,K
16,22,B
17,22,B
18,22,B
19,22,K
20,22,B
21,22,B
22,22,K
23,22,B
24,22,B
25,22,B
26,22,B
27,22,K
28,22,B
29,22,B
30,22,K
31,22,B
32,22,K
33,22,B
34,22,B
35,22,B
36,22,B
37,22,B
38,22,B
39,22,K
40,22,B
41,22,K
42,22,B
43,22,B
44,22,B
45,22,B
46,22,B
47,22,B
48,22,B
49,22,B
0,23,K
1,23,B
2,23,K
3,23,B
4,23,B
5,23,B
6,23,B
7,23,B
8,23,K
9,23,B
10,23,B
11,23,B
12,23,B
13,23,B
14,23,B
15,23,K
16,23,B
17,23,B
18,23,K
19,23,B
20,23,B
21,23,B
22,23,K
23,23,K
24,23,B
25,23,B
26,23,K
27,23,B
28,23,B
29,23,B
30,23,B
31,23,K
32,23,B
33,23,B
34,23,K
35,23,B
36,23,K
37,23,B
38,23,B
39,23,B
40,23,B
41,23,B
42,23,B
43,23,B
44,23,K
45,23,K
46,23,B
47,23,B
48,23,B
49,23,B
0,24,B
1,24,B
2,24,B
3,24,B
4,24,B
5,24,B
6,24,B
7,24,B
8,24,B
9,24,B
10,24,K
11,24,B
12,24,B
13,24,B
14,24,K
15,24,B
16,24,B
17,24,B
18,24,K
19,24,B
20,24,B
21,24,B
22,24,B
23,24,B
24,24,B
25,24,B
26,24,K
27,24,B
28,24,K
29,24,B
30,24,B
31,24,K
32,24,K
33,24,B
34,24,B
35,24,B
36,24,B
37,24,K
38,24,B
39,24,B
40,24,B
41,24,B
42,24,B
43,24,B
44,24,K
45,24,B
46,24,B
47,24,B
48,24,B
49,24,B
0,25,B
1,25,B
2,25,K
3,25,B
4,25,K
5,25,B
6,25,B
7,25,B
8,25,B
9,25,B
10,25,B
11,25,B
12,25,B
13,25,B
14,25,B
15,25,B
16,25,B
17,25,B
18,25,B
19,25,B
20,25,B
21,25,B
22,25,B
23,25,K
24,25,B
25,25,B
26,25,K
27,25,B
28,25,K
29,25,B
30,25,B
31,25,B
32,25,K
33,25,B
34,25,B
35,25,B
36,25,B
37,25,B
38,25,K
39,25,K
40,25,B
41,25,B
42,25,K
43,25,B
44,25,B
45,25,B
46,25,K
47,25,B
48,25,B
49,25,B
0,26,B
1,26,B
2,26,B
3,26,B
4,26,B
5,26,B
6,26,K
7,26,B
8,26,B
9,26,B
10,26,B
11,26,B
12,26,B
13,26,K
14,26,B
15,26,K
16,26,K
17,26,B
18,26,B
19,26,B
20,26,B
21,26,K
22,26,B
23,26,B
24,26,B
25,26,B
26,26,B
27,26,K
28,26,K
29,26,B
30,26,K
31,26,B
32,26,K
33,26,B
34,26,B
35,26,B
36,26,B
37,26,B
38,26,B
39,26,K
40,26,B
41,26,B
42,26,B
43,26,B
44,26,B
45,26,K
46,26,K
47,26,B
48,26,B
49,26,B
0,27,B
1,27,K
2,27,B
3,27,B
4,27,K
5,27,K
6,27,B
7,27,B
8,27,B
9,27,B
10,27,K
11,27,K
12,27,B
13,27,B
14,27,B
15,27,B
16,27,B
17,27,B
18,27,B
19,27,B
20,27,B
21,27,B
22,27,K
23,27,B
24,27,B
25,27,B
26,27,B
27,27,B
28,27,B
29,27,B
30,27,K
31,27,B
32,27,K
33,27,B
34,27,K
35,27,B
36,27,B
37,27,K
38,27,K
39,27,K
40,27,K
41,27,K
42,27,B
43,27,K
44,27,B
45,27,K
46,27,K
47,27,B
48,27,B
49,27,B
0,28,B
1,28,B
2,28,B
3,28,B
4,28,B
5,28,B
6,28,K
7,28,B
8,28,B
9,28,B
10,28,K
11,28,K
12,28,K
13,28,B
14,28,B
15,28,B
16,28,B
17,28,B
18,28,B
19,28,B
20,28,K
21,28,B
22,28,B
23,28,B
24,28,B
25,28,B
26,28,B
27,28,B
28,28,B
29,28,B
30,28,K
31,28,B
32,28,B
33,28,K
34,28,B
35,28,B
36,28,B
37,28,K
38,28,K
39,28,B
40,28,B
41,28,B
42,28,B
43,28,B
44,28,K
45,28,B
46,28,B
47,28,B
48,28,B
49,28,B
0,29,K
1,29,B
2,29,B
3,29,B
4,29,B
5,29,B
6,29,B
7,29,B
8,29,B
9,29,B
10,29,B
11,29,B
12,29,B
13,29,B
14,29,B
15,29,K
16,29,B
17,29,B
18,29,B
19,29,B
20,29,B
21,29,B
22,29,B
23,29,K
24,29,B
25,29,B
26,29,B
27,29,K
28,29,B
29,29,B
30,29,B
31,29,K
32,29,B
33,29,B
34,29,K
35,29,B
36,29,B
37,29,B
38,29,B
39,29,B
40,29,B
41,29,B
42,29,B
43,29,B
44,29,B
45,29,B
46,29,K
47,29,K
48,29,B
49,29,B
0,30,K
1,30,B
2,30,B
3,30,B
4,30,B
5,30,K
6,30,K
7,30,B
8,30,K
9,30,B
10,30,B
11,30,B
12,30,B
13,30,B
14,30,B
15,30,B
16,30,B
17,30,B
18,30,K
19,30,B
20,30,B
21,30,B
22,30,K
23,30,B
24,30,K
25,30,B
26,30,B
27,30,B
28,30,K
29,30,B
30,30,B
31,30,B
32,30,B
33,30,B
34,30,B
35,30,B
36,30,B
37,30,B
38,30,B
39,30,B
40,30,B
41,30,B
42,30,B
43,30,B
44,30,B
45,30,B
46,30,B
47,30,K
48,30,B
49,30,B
0,31,B
1,31,B
2,31,B
3,31,K
4,31,B
5,31,B
6,31,B
7,31,K
8,31,K
9,31,B
10,31,B
11,31,B
12,31,K
13,31,K
14,31,K
15,31,B
16,31,B
17,31,B
18,31,B
19,31,B
20,31,B
21,31,B
22,31,B
23,31,K
24,31,K
25,31,B
26,31,B
27,31,B
28,31,B
29,31,K
30,31,B
31,31,B
32,31,B
33,31,B
34,31,B
35,31,B
36,31,K
37,31,B
38,31,K
39,31,K
40,31,B
41,31,B
42,31,B
43,31,B
44,31,B
45,31,B
46,31,B
47,31,B
48,31,B
49,31,B
0,32,B
1,32,K
2,32,K
3,32,B
4,32,B
5,32,B
6,32,K
7,32,B
8,32,K
9,32,B
10,32,K
11,32,B
12,32,B
13,32,B
14,32,B
15,32,B
16,32,K
17,32,B
18,32,B
19,32,K
20,32,K
21,32,B
22,32,B
23,32,B
24,32,B
25,32,B
26,32,B
27,32,B
28,32,K
29,32,K
30,32,B
31,32,B
32,32,K
33,32,B
34,32,B
35,32,K
36,32,B
37,32,K
38,32,B
39,32,B
40,32,K
41,32,B
42,32,B
43,32,K
44,32,B
45,32,B
46,32,B
47,32,K
48,32,B
49,32,B
0,33,B
1,33,K
2,33,B
3,33,B
4,33,K
5,33,K
6,33,K
7,33,B
8,33,B
9,33,B
10,33,B
11,33,B
12,33,K
13,33,B
14,33,K
15,33,K
16,33,K
17,33,B
18,33,B
19,33,B
20,33,B
21,33,B
22,33,B
23,33,B
24,33,B
25,33,B
26,33,B
27,33,B
28,33,B
29,33,K
30,33,B
31,33,B
32,33,B
33,33,K
34,33,K
35,33,B
36,33,B
37,33,B
38,33,K
39,33,K
40,33,B
41,33,B
42,33,B
43,33,K
44,33,K
45,33,B
46,33,K
47,33,B
48,33,B
49,33,B
0,34,K
1,34,B
2,34,B
3,34,B
4,34,K
5,34,B
6,34,B
7,34,B
8,34,K
9,34,B
10,34,B
11,34,B
12,34,B
13,34,B
14,34,B
15,34,B
16,34,B
17,34,B
18,34,B
19,34,K
20,34,K
21,34,B
22,34,B
23,34,B
24,34,B
25,34,B
26,34,B
27,34,B
28,34,K
29,34,B
30,34,K
31,34,B
32,34,B
33,34,B
34,34,B
35,34,K
36,34,B
37,34,B
38,34,K
39,34,B
40,34,B
41,34,B
42,34,K
43,34,B
44,34,B
45,34,B
46,34,B
47,34,B
48,34,B
49,34,B
0,35,B
1,35,B
2,35,K
3,35,B
4,35,B
5,35,B
6,35,B
7,35,K
8,35,B
9,35,B
10,35,B
11,35,B
12,35,K
13,35,B
14,35,B
15,35,B
16,35,B
17,35,B
18,35,B
19,35,B
20,35,B
21,35,K
22,35,B
23,35,B
24,35,B
25,35,B
26,35,B
27,35,B
28,35,B
29,35,K
30,35,B
31,35,K
32,35,B
33,35,K
34,35,B
35,35,B
36,35,K
37,35,K
38,35,B
39,35,B
40,35,B
41,35,B
42,35,K
43,35,B
44,35,B
45,35,B
46,35,K
47,35,B
48,35,K
49,35,K
0,36,B
1,36,K
2,36,B
3,36,B
4,36,B
5,36,B
6,36,K
7,36,B
8,36,B
9,36,B
10,36,K
11,36,K
12,36,B
13,36,B
14,36,K
15,36,B
16,36,B
17,36,B
18,36,K
19,36,B
20,36,B
21,36,B
22,36,B
23,36,B
24,36,B
25,36,B
26,36,B
27,36,B
28,36,B
29,36,B
30,36,B
31,36,B
32,36,B
33,36,B
34,36,B
35,36,B
36,36,K
37,36,B
38,36,B
39,36,B
40,36,B
41,36,B
42,36,B
43,36,B
44,36,K
45,36,K
46,36,B
47,36,B
48,36,K
49,36,B
0,37,B
1,37,B
2,37,K
3,37,B
4,37,B
5,37,B
6,37,B
7,37,B
8,37,B
9,37,B
10,37,K
11,37,K
12,37,B
13,37,B
14,37,K
15,37,B
16,37,K
17,37,B
18,37,K
19,37,K
20,37,K
21,37,B
22,37,B
23,37,B
24,37,B
25,37,K
26,37,B
27,37,B
28,37,B
29,37,K
30,37,B
31,37,K
32,37,B
33,37,B
34,37,K
35,37,K
36,37,B
37,37,B
38,37,B
39,37,B
40,37,B
41,37,K
42,37,B
43,37,B
44,37,B
45,37,B
46,37,K
47,37,B
48,37,B
49,37,B
0,38,K
1,38,B
2,38,K
3,38,K
4,38,B
5,38,B
6,38,B
7,38,B
8,38,B
9,38,B
10,38,B
11,38,B
12,38,K
13,38,B
14,38,B
15,38,B
16,38,K
17,38,K
18,38,B
19,38,B
20,38,B
21,38,K
22,38,K
23,38,K
24,38,B
25,38,B
26,38,B
27,38,K
28,38,B
29,38,B
30,38,B
31,38,B
32,38,K
33,38,B
34,38,B
35,38,B
36,38,B
37,38,B
38,38,B
39,38,B
40,38,K
41,38,K
42,38,B
43,38,K
44,38,K
45,38,B
46,38,B
47,38,B
48,38,B
49,38,B
0,39,B
1,39,B
2,39,K
3,39,K
4,39,B
5,39,K
6,39,B
7,39,B
8,39,B
9,39,B
10,39,B
11,39,B
12,39,B
13,39,B
14,39,B
15,39,K
16,39,K
17,39,K
18,39,B
19,39,B
20,39,B
21,39,B
22,39,K
23,39,K
24,39,K
25,39,K
26,39,K
27,39,B
28,39,B
29,39,B
30,39,B
31,39,B
32,39,B
33,39,B
34,39,B
35,39,B
36,39,B
37,39,B
38,39,B
39,39,K
40,39,B
41,39,K
42,39,B
43,39,B
44,39,B
45,39,B
46,39,B
47,39,B
48,39,K
49,39,B
0,40,K
1,40,B
2,40,B
3,40,B
4,40,B
5,40,K
6,40,B
7,40,B
8,40,B
9,40,B
10,40,K
11,40,B
12,40,B
13,40,K
14,40,B
15,40,B
16,40,B
17,40,B
18,40,B
19,40,B
20,40,B
21,40,B
22,40,B
23,40,B
24,40,B
25,40,B
26,40,K
27,40,K
28,40,B
29,40,B
30,40,B
31,40,B
32,40,K
33,40,K
34,40,B
35,40,K
36,40,K
37,40,B
38,40,K
39,40,B
40,40,B
41,40,B
42,40,B
43,40,K
44,40,K
45,40,K
46,40,B
47,40,K
48,40,K
49,40,K
0,41,K
1,41,B
2,41,B
3,41,B
4,41,K
5,41,B
6,41,B
7,41,B
8,41,K
9,41,B
10,41,K
11,41,B
12,41,B
13,41,B
14,41,B
15,41,K
16,41,B
17,41,K
18,41,B
19,41,B
20,41,B
21,41,B
22,41,B
23,41,K
24,41,B
25,41,K
26,41,B
27,41,B
28,41,B
29,41,B
30,41,B
31,41,B
32,41,B
33,41,B
34,41,K
35,41,B
36,41,B
37,41,B
38,41,B
39,41,B
40,41,K
41,41,K
42,41,B
43,41,K
44,41,B
45,41,B
46,41,B
47,41,K
48,41,B
49,41,K
0,42,B
1,42,B
2,42,K
3,42,B
4,42,K
5,42,K
6,42,B
7,42,K
8,42,K
9,42,B
10,42,B
11,42,K
12,42,B
13,42,B
14,42,B
15,42,B
16,42,B
17,42,B
18,42,K
19,42,B
20,42,B
21,42,B
22,42,B
23,42,B
24,42,B
25,42,B
26,42,B
27,42,B
28,42,B
29,42,B
30,42,B
31,42,B
32,42,B
33,42,K
34,42,B
35,42,B
36,42,B
37,42,B
38,42,B
39,42,B
40,42,B
41,42,B
42,42,B
43,42,K
44,42,B
45,42,B
46,42,K
47,42,B
48,42,B
49,42,B
0,43,B
1,43,B
2,43,B
3,43,B
4,43,B
5,43,B
6,43,K
7,43,B
8,43,K
9,43,K
10,43,B
11,43,B
12,43,B
13,43,B
14,43,K
15,43,B
16,43,B
17,43,B
18,43,K
19,43,K
20,43,B
21,43,B
22,43,B
23,43,K
24,43,K
25,43,B
26,43,B
27,43,B
28,43,K
29,43,K
30,43,B
31,43,B
32,43,K
33,43,B
34,43,B
35,43,B
36,43,B
37,43,B
38,43,B
39,43,B
40,43,K
41,43,B
42,43,B
43,43,B
44,43,B
45,43,B
46,43,B
47,43,B
48,43,K
49,43,B
0,44,B
1,44,B
2,44,B
3,44,B
4,44,B
5,44,B
6,44,B
7,44,B
8,44,K
9,44,B
10,44,B
11,44,B
12,44,B
13,44,B
14,44,B
15,44,B
16,44,B
17,44,K
18,44,K
19,44,K
20,44,B
21,44,K
22,44,K
23,44,B
24,44,B
25,44,B
26,44,B
27,44,B
28,44,K
29,44,B
30,44,B
31,44,K
32,44,B
33,44,B
34,44,K
35,44,B
36,44,K
37,44,B
38,44,B
39,44,K
40,44,B
41,44,B
42,44,B
43,44,B
44,44,B
45,44,B
46,44,B
47,44,B
48,44,K
49,44,B
0,45,B
1,45,B
2,45,B
3,45,B
4,45,B
5,45,B
6,45,B
7,45,B
8,45,B
9,45,K
10,45,B
11,45,B
12,45,B
13,45,K
14,45,K
15,45,B
16,45,B
17,45,K
18,45,B
19,45,K
20,45,B
21,45,B
22,45,B
23,45,B
24,45,K
25,45,B
26,45,B
27,45,K
28,45,B
29,45,B
30,45,K
31,45,K
32,45,K
33,45,B
34,45,B
35,45,B
36,45,K
37,45,B
38,45,B
39,45,B
40,45,B
41,45,B
42,45,B
43,45,K
44,45,K
45,45,B
46,45,B
47,45,B
48,45,B
49,45,B
0,46,B
1,46,B
2,46,K
3,46,B
4,46,B
5,46,B
6,46,K
7,46,K
8,46,B
9,46,B
10,46,B
11,46,B
12,46,B
13,46,B
14,46,B
15,46,B
16,46,K
17,46,K
18,46,B
19,46,B
20,46,B
21,46,B
22,46,B
23,46,B
24,46,B
25,46,B
26,46,B
27,46,B
28,46,K
29,46,B
30,46,B
31,46,B
32,46,B
